"","male","black","white","edu","birthmonth","h_sentscore1972","birthyear","birthstate","hours","age","inc_labor","int_id","hhchildren","married","fam_inc","workexp","health","m_edu","f_edu","f_inc_labor","m_inc_labor","m_prison","f_prison","prison","region","state","study","works","head","wife"
"2065",1,0,1,16,4,13,1946,NA,2295,48,100138.78125,6256,2,1,114272.96875,21,2,NA,NA,NA,NA,NA,NA,0,3,3,0,1,1,0
"2077",0,0,1,12,10,8,1957,34,1418,36,24148.390625,6375,3,0,39699.37890625,11,3,12,13,97240.78125,19318.390625,0,0,0,2,34,0,0,1,0
"2086",0,1,0,17,7,5,1950,NA,1760,43,56348.390625,5820,1,1,115110.171875,13,3,NA,NA,NA,NA,NA,NA,0,3,1,0,1,NA,1
"2094",1,0,1,16,10,10,1960,45,2303,33,72448.390625,4454,0,1,107915.078125,7,1,12,NA,NA,28980,0,NA,0,2,12,0,1,1,0
"2107",1,0,0,12,10,10,1953,4,2357,40,28980,6578,2,1,45965.5,13,4,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"2140",1,0,1,16,1,NA,1946,NA,2250,48,33808.390625,15,0,1,82106.78125,30,2,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"2147",1,0,1,14,8,9,1949,NA,3900,44,222183.21875,5052,4,1,201713.6875,14,2,12,15,0,0,0,0,0,3,39,0,1,1,0
"2170",0,0,1,14,6,9,1962,13,686,32,5633.39013671875,12301,3,NA,61807.8984375,7,1,10,NA,NA,19936.630859375,0,NA,0,2,13,0,1,NA,1
"2205",1,0,1,13,3,11,1938,NA,780,56,4830,2672,0,1,37021.94921875,15,4,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"2209",0,0,1,15,11,12,1946,NA,2450,47,40250,6301,0,0,40489.890625,26,2,NA,NA,NA,NA,NA,NA,0,4,11,0,1,1,0
"2212",0,0,1,12,4,10,1968,14,1746,26,16100,6482,0,0,16100,5,2,12,12,59568.390625,26887,0,0,0,4,5,0,1,1,0
"2233",0,NA,NA,NA,12,12,1960,36,1937,33,33256.16015625,6283,0,NA,90726.71875,NA,2,NA,NA,NA,NA,NA,NA,0,5,51,0,1,NA,1
"2248",0,0,1,14,7,12,1962,22,2805,31,0,5133,2,0,48222.71875,12,1,NA,NA,NA,NA,NA,NA,0,2,22,0,1,1,0
"2249",1,0,1,10,7,10,1954,3,2600,39,43468.390625,12516,3,1,45434.19921875,13,2,8,10,0,0,0,0,0,3,3,0,1,1,0
"2253",1,0,1,12,4,11,1956,2,2493,38,66008.390625,2957,0,1,93394.4921875,11,3,12,12,0,0,0,0,0,4,2,0,1,1,0
"2263",1,0,1,16,7,12,1948,NA,2940,45,61178.390625,2833,2,1,65201.78125,14,2,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"2269",1,0,1,17,9,9,1954,2,4160,39,120748.390625,4513,4,1,121389.171875,8,1,NA,16,0,NA,NA,0,0,4,2,0,1,1,0
"2273",1,0,1,12,1,12,1952,31,2255,42,51518.390625,5933,2,1,75690.9296875,23,1,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"2280",0,0,1,11,11,11,1944,NA,0,49,0,6692,0,0,18440.939453125,12,3,NA,NA,NA,NA,NA,NA,0,1,37,0,0,1,0
"2281",1,0,1,12,8,10,1956,19,NA,38,NA,6314,0,0,166934.453125,NA,NA,12,16,119136.78125,41858.390625,0,0,0,1,29,NA,NA,NA,0
"2284",0,1,0,14,4,8,1962,32,4671,32,11270,7247,2,0,11270,10,3,3,9,0,0,0,0,0,3,32,0,1,1,0
"2296",0,1,0,7,10,8,1950,NA,0,43,0,5603,1,1,27183.240234375,16,5,NA,NA,NA,NA,NA,NA,0,3,3,0,0,NA,1
"2330",1,1,0,13,1,12,1956,24,1848,35,25758.390625,12484,0,0,26400.779296875,15,3,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"2347",1,0,1,16,10,12,1952,34,2182,41,88546.78125,4298,3,1,90151.953125,14,2,12,16,0,0,0,0,0,2,34,0,1,1,0
"2348",1,0,1,14,7,13,1952,20,2500,42,48620.390625,15220,3,1,57787.73046875,18,4,17,16,0,0,0,0,0,1,20,1,0,1,0
"2355",1,0,1,12,6,10,1945,NA,2000,48,25597.390625,5016,0,0,25834.060546875,21,2,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"2357",0,0,1,12,3,10,1947,NA,1784,47,16100,6765,1,1,72359.84375,18,2,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"2363",1,0,1,12,9,10,1963,12,1387,30,24955,4124,0,0,28637.0703125,9,3,12,15,11827.0595703125,40256.44140625,0,0,0,2,12,0,1,1,0
"2368",0,0,1,13,4,10,1942,NA,900,52,3862.38989257812,6071,0,NA,156435.65625,NA,2,NA,NA,NA,NA,NA,NA,0,2,13,0,1,NA,1
"2374",1,0,0,8,5,7,1954,2,1560,40,0,6652,2,1,39556.08984375,15,2,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"2379",0,0,1,12,9,12,1967,16,0,26,0,16033,0,1,32198.390625,NA,4,NA,NA,NA,NA,NA,NA,0,3,16,0,0,NA,1
"2383",1,0,1,12,11,7,1953,36,3467,40,32198.390625,6405,0,1,45176.6015625,NA,1,NA,NA,NA,NA,NA,NA,0,4,36,0,1,1,0
"2387",0,1,0,16,8,10,1947,NA,1748,46,45078.390625,4338,0,0,45078.390625,19,2,12,NA,NA,0,0,NA,0,3,16,0,1,1,0
"2394",1,0,1,10,5,12,1943,NA,0,51,0,12503,1,1,21392.0703125,33,3,NA,NA,NA,NA,NA,NA,0,3,45,0,0,1,0
"2415",0,0,1,7,3,7,1938,NA,1480,56,22540,3974,0,1,67900.140625,21,4,NA,NA,NA,NA,NA,NA,0,3,41,0,1,NA,1
"2423",0,0,1,12,7,8,1952,31,2608,43,61178.390625,5105,0,0,61981.78125,12,1,12,NA,NA,3701.38989257812,0,NA,0,1,31,0,1,1,0
"2437",1,0,1,17,9,11,1957,12,2300,36,45076.78125,4182,1,1,54735.171875,11,2,14,12,NA,0,0,0,0,2,12,0,1,1,0
"2445",0,0,1,16,4,11,1955,12,0,39,0,4771,3,1,905224.125,4,2,NA,NA,NA,NA,NA,NA,0,2,21,0,0,NA,1
"2512",0,0,1,12,12,10,1968,13,4300,25,40250,4402,0,0,40250,5,2,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"2516",0,1,0,12,8,11,1963,13,2106,31,44273.390625,16005,2,1,52642.171875,13,2,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"2517",1,0,1,12,4,8,1969,33,2445,25,78886.78125,4707,0,0,78959.2265625,2,2,13,14,43468.390625,14810.3896484375,0,0,0,4,5,0,1,1,0
"2538",0,1,0,14,2,7,1966,3,1392,28,20123.390625,16911,0,0,20123.390625,10,3,12,NA,NA,0,0,NA,0,3,3,0,1,1,0
"2540",0,0,1,12,8,11,1954,29,1150,39,33256.16015625,4009,1,NA,139828.5,12,1,NA,NA,NA,NA,NA,NA,0,1,29,0,1,NA,1
"2551",1,0,1,14,12,12,NA,NA,NA,57,NA,6661,2,NA,214049.5,NA,NA,NA,NA,NA,NA,NA,NA,0,4,43,0,1,NA,0
"2568",0,0,1,17,6,11,1965,29,684,28,31018.259765625,5000,1,1,107106.859375,7,1,12,16,101426.78125,48298.390625,0,0,0,1,29,0,1,NA,1
"2582",1,0,1,12,1,8,1950,NA,3170,44,43468.390625,6161,2,1,76627.953125,14,3,NA,NA,NA,NA,NA,NA,0,2,15,0,1,1,0
"2609",0,0,1,12,7,10,1947,NA,1020,46,42259.28125,3987,1,NA,260562.40625,13,1,NA,NA,NA,NA,NA,NA,0,3,32,0,1,NA,1
"2612",1,0,1,17,5,10,1968,21,1410,25,43468.390625,4230,0,1,77278.390625,NA,1,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"2636",0,0,1,12,8,7,1936,NA,1680,57,33153.12109375,2873,0,1,51441.109375,31,1,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"2654",1,0,1,17,10,10,1951,34,2832,42,643990.3125,6970,2,1,684837.625,15,1,NA,NA,NA,NA,NA,NA,0,6,9,0,1,1,0
"2664",0,0,0,14,4,10,1962,4,2000,32,54738.390625,6479,0,1,140388.78125,NA,2,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"2667",0,0,1,4,4,0,1934,NA,NA,60,0,12363,0,NA,52967.390625,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,0,0,NA,0
"2679",0,0,1,13,11,11,1962,20,0,31,0,5499,1,1,28980,16,3,12,13,43468.390625,0,0,0,0,1,20,0,0,NA,1
"2712",1,0,1,12,7,11,1966,34,1520,28,35418.390625,2931,0,1,37021.94921875,8,3,NA,NA,NA,NA,NA,NA,0,2,34,0,1,1,0
"2713",1,0,1,15,11,12,1945,NA,5610,48,57470.55859375,6283,0,1,90726.71875,21,1,NA,NA,NA,NA,NA,NA,0,5,51,0,1,1,0
"2733",0,0,1,17,3,11,1964,37,347,30,14488.3896484375,12327,2,1,66560.6171875,6,1,NA,NA,NA,NA,NA,NA,0,1,37,0,0,NA,1
"2734",1,0,1,12,2,11,1950,NA,2080,44,25758.390625,12436,2,1,59568.390625,17,3,6,NA,NA,0,0,NA,0,3,45,0,1,1,0
"2753",1,0,1,14,9,11,1960,6,1387,33,45078.390625,6293,1,1,74367.5078125,6,2,NA,NA,NA,NA,NA,NA,0,1,6,0,1,1,0
"2770",0,1,0,12,1,7,1965,3,1832,29,22540,11836,1,1,73734.78125,8,3,NA,NA,NA,NA,NA,NA,0,3,3,0,1,NA,1
"2791",0,0,1,17,7,12,1948,NA,1427,45,57958.390625,4801,1,NA,105129.78125,20,2,NA,NA,NA,NA,NA,NA,0,4,46,0,1,NA,1
"2795",1,0,1,15,11,13,1955,29,2916,38,201246.78125,5078,3,1,224042.765625,11,2,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"2801",1,0,1,12,12,12,1941,NA,600,52,6923,6643,0,1,27851.390625,25,2,NA,NA,NA,NA,NA,NA,0,4,2,0,1,1,0
"2807",1,0,1,12,6,8,1944,NA,1517,49,56348.390625,4308,0,1,185187.03125,22,2,12,NA,NA,0,0,NA,0,3,45,0,1,1,0
"2842",1,0,1,12,7,10,1967,2,3060,27,72448.390625,5999,2,0,72448.390625,1,1,9,13,0,12.8800001144409,0,0,0,4,2,0,1,1,0
"2856",1,0,1,12,11,8,1961,4,2084,32,54738.390625,3026,1,1,54828.55078125,5,1,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"2866",1,0,1,17,11,11,1957,36,1422,36,43536.01171875,2641,2,1,50075.828125,6,1,NA,NA,NA,NA,NA,NA,0,4,4,0,1,1,0
"2871",1,0,1,14,1,7,1951,26,2352,43,0,2748,2,1,62137.94921875,16,3,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"2882",1,0,1,14,12,9,1947,NA,3595,46,48298.390625,3943,2,1,86291.171875,19,2,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"2892",0,0,1,17,2,10,1959,20,0,35,0,6862,2,1,79049.390625,7,1,12,12,0,45078.390625,0,0,0,1,20,0,0,NA,1
"2896",0,0,1,14,9,13,1968,46,0,25,0,5682,1,1,34861.328125,3,3,NA,NA,NA,NA,NA,NA,0,5,51,0,0,NA,1
"2915",0,0,1,12,4,12,1958,16,1100,36,8692.3896484375,2734,3,1,119133.5625,NA,1,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"2927",1,0,0,16,10,11,1950,NA,613,43,88546.78125,12295,2,1,179843.4375,16,1,12,12,0,0,0,0,0,4,36,0,1,1,0
"2928",0,0,1,12,8,10,1940,NA,NA,53,0,3991,0,NA,3736.81005859375,NA,NA,8,NA,NA,0,0,NA,0,3,32,0,0,NA,0
"2933",1,0,1,12,12,12,1955,16,267,38,67618.390625,5671,0,0,67940.390625,11,2,12,12,0,0,0,0,0,3,16,0,1,1,0
"2954",1,0,1,12,8,12,1954,37,0,39,0,12487,0,0,11592,9,5,12,17,0,0,0,0,0,1,37,0,0,1,0
"2970",1,0,1,12,1,11,1958,13,2450,36,48298.390625,12176,1,1,70838.390625,15,3,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"2984",0,0,1,12,8,10,1966,14,2040,27,27368.390625,4058,0,1,123966.78125,3,2,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"2997",1,0,1,12,5,10,1934,NA,2500,60,0,5465,0,1,40248.390625,32,4,NA,NA,NA,NA,NA,NA,0,3,41,0,1,1,0
"2999",1,0,1,NA,4,10,1958,34,3120,36,40250,6878,1,1,91766.78125,NA,2,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"3022",0,0,0,15,8,10,1960,4,2147,32,11270,6047,0,1,63435.609375,15,1,17,NA,NA,1127,0,NA,0,4,4,0,1,NA,1
"3054",0,0,1,12,8,10,1965,43,320,28,805,12446,1,1,47517.5390625,7,3,NA,NA,NA,NA,NA,NA,0,3,32,0,0,NA,1
"3065",1,0,1,12,8,9,1957,9,1600,36,28980,6189,1,1,45078.390625,10,3,12,12,2415,12073.3896484375,0,0,0,3,9,0,1,1,0
"3090",0,0,1,15,8,11,1946,NA,0,47,2012.5,5076,0,1,214434.296875,4,3,12,12,0,0,0,0,0,1,20,0,0,NA,1
"3092",0,0,1,12,5,10,1952,37,2008,42,24148.390625,2772,1,NA,78886.78125,14,1,12,NA,NA,0,0,NA,0,1,37,0,1,NA,1
"3134",1,0,1,11,8,5,1967,42,NA,26,0,11793,0,NA,78920.59375,NA,NA,15,9,0,38638.390625,0,0,0,3,42,0,0,NA,0
"3159",1,0,1,14,3,10,1950,NA,2470,44,37833.390625,5293,0,1,185319.046875,17,1,11,12,10463.3896484375,33256.16015625,0,0,0,1,31,0,1,1,0
"3168",0,0,1,14,12,13,1958,14,1677,35,37028.390625,6485,3,1,75668.390625,11,2,12,12,0,0,0,0,0,2,14,0,1,NA,1
"3195",1,0,1,17,3,10,1958,37,1750,36,162606.78125,4603,0,1,312309.40625,14,1,NA,NA,NA,NA,NA,NA,0,3,19,0,1,1,0
"3202",1,0,1,12,8,8,1965,5,2250,28,66008.390625,261,1,1,90221.1796875,10,2,NA,NA,NA,NA,NA,NA,0,4,5,0,1,1,0
"3213",0,0,1,12,8,7,1956,34,1213,38,9660,4866,1,NA,50874.390625,NA,3,NA,NA,NA,NA,NA,NA,0,2,34,0,0,NA,1
"3231",1,0,1,16,3,12,1962,29,1982,32,27993.0703125,4921,0,0,28313.4609375,12,2,12,13,37028.390625,35418.390625,0,0,0,1,29,0,1,1,0
"3236",1,1,0,6,10,4,1953,32,0,40,0,12457,0,0,3864,NA,4,NA,NA,NA,NA,NA,NA,0,3,32,0,0,1,0
"3244",1,1,0,12,1,8,1966,42,NA,28,NA,5984,0,0,15884.259765625,NA,NA,10,5,8479.8701171875,0,0,0,0,3,42,NA,NA,NA,0
"3248",1,0,1,17,3,9,1964,21,1740,30,49908.390625,7026,1,1,91665.3515625,7,1,NA,NA,NA,NA,NA,NA,0,2,21,0,1,1,0
"3253",1,0,1,12,9,11,1948,NA,3120,45,52323.390625,12510,0,1,58278.78125,18,2,8,10,0,0,0,0,0,3,3,0,1,1,0
"3277",0,0,1,17,4,8,1949,NA,396,45,9660,11746,0,NA,52353.98046875,18,2,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"3292",1,0,1,12,1,12,1958,43,2235,36,43468.390625,6728,2,1,91959.9765625,9,2,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"3294",0,0,1,12,12,10,1964,31,2040,29,16100,2790,2,1,46688.390625,2,1,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"3300",1,0,1,12,5,10,1959,37,2016,35,41154.8203125,5158,1,1,100938.953125,12,1,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"3303",0,0,1,12,12,10,1952,31,2000,41,96598.390625,5293,0,1,185319.046875,15,4,NA,NA,NA,NA,NA,NA,0,1,31,0,1,NA,1
"3306",1,0,1,17,4,12,1955,12,2000,39,77278.390625,6883,1,1,92893.78125,17,1,NA,NA,NA,NA,NA,NA,0,2,12,0,1,1,0
"3322",0,0,1,14,3,10,1964,37,2011,30,21733.390625,12083,0,0,21736.609375,6,3,12,12,37028.390625,4830,0,0,0,1,37,0,1,1,0
"3336",0,0,1,13,1,9,1960,31,0,34,0,5882,2,1,81701.0625,8,2,12,12,72448.390625,0,0,0,0,1,31,0,0,NA,1
"3352",0,0,0,12,12,11,1955,36,1632,38,77278.390625,12295,2,1,179843.4375,11,1,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"3354",1,0,1,4,8,13,1945,NA,NA,48,0,12464,0,0,29860.669921875,NA,NA,NA,12,0,NA,NA,0,0,2,13,0,0,NA,0
"3392",0,0,1,12,4,12,1946,NA,0,48,0,2837,1,1,174037.78125,12,2,NA,NA,NA,NA,NA,NA,0,4,5,0,0,NA,1
"3397",1,0,1,12,12,9,1955,46,2064,38,91766.78125,4152,3,1,107816.8671875,11,2,12,14,0,0,0,0,0,4,46,0,1,1,0
"3412",0,0,0,14,1,12,1950,NA,720,44,56116.55078125,12009,3,1,56116.55078125,5,3,14,12,2260.43994140625,0,0,0,0,3,42,0,1,NA,1
"3419",0,0,1,17,12,10,1953,34,1040,40,48298.390625,6879,2,1,400505.21875,14,1,13,NA,NA,7245,0,NA,0,2,34,0,1,NA,1
"3425",1,0,1,17,6,10,1949,NA,2898,44,96598.390625,4795,2,1,97562.78125,17,2,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"3426",0,0,1,14,12,12,1946,NA,1173,46,14488.3896484375,5758,0,0,44247.62890625,16,4,NA,NA,NA,NA,NA,NA,0,3,16,0,1,1,0
"3444",0,0,1,17,12,10,1953,4,2000,40,51518.390625,11748,1,1,98200.34375,13,2,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"3449",0,1,0,9,9,5,1955,17,0,38,0,12522,3,1,30588.390625,11,3,6,NA,NA,0,0,NA,0,3,17,0,0,NA,1
"3454",1,0,1,16,12,8,1951,10,1800,42,38799.390625,12350,1,1,141836.171875,13,1,12,9,0,0,0,0,0,3,10,0,1,1,0
"3478",1,0,1,12,2,9,1953,14,2816,41,46690,3006,3,1,73114.9296875,15,2,12,12,19318.390625,9660,0,0,0,2,14,0,1,1,0
"3488",0,0,1,17,9,11,1939,NA,1517,54,96598.390625,3938,0,1,612419.875,14,2,NA,NA,NA,NA,NA,NA,0,1,6,0,1,NA,1
"3493",1,0,1,12,2,10,1963,21,1680,31,48298.390625,11852,3,1,64398.390625,4,3,NA,12,0,NA,1,0,0,2,21,0,1,1,0
"3496",0,1,0,14,6,11,1960,13,1996,34,39282.390625,16006,3,0,41769.83984375,14,2,12,13,56348.390625,17708.390625,0,0,0,1,37,0,0,1,0
"3523",1,0,1,12,8,7,1951,4,2040,42,29461.390625,11751,0,0,33603.921875,16,2,12,8,0,56348.390625,0,0,0,4,4,0,1,1,0
"3527",1,0,1,16,11,12,1958,22,3096,35,0,5132,2,1,56348.390625,8,1,12,17,0,41858.390625,0,0,0,2,22,0,1,1,0
"3532",0,0,1,12,10,11,1941,NA,1406,52,27991.4609375,7068,0,1,39984.3515625,8,2,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"3534",0,0,1,16,2,8,1942,NA,1250,52,20928.390625,11838,2,0,71471.1171875,20,1,NA,NA,NA,NA,NA,NA,0,1,18,0,1,1,0
"3541",1,0,1,12,2,8,1940,NA,760,54,11270,6654,0,1,21385.630859375,29,5,NA,NA,NA,NA,NA,NA,0,3,9,0,1,1,0
"3545",0,0,1,13,9,12,1958,16,1720,35,12073.3896484375,11840,2,1,46430.7890625,7,3,NA,NA,NA,NA,NA,NA,0,3,16,0,1,NA,1
"3582",1,0,1,17,9,9,1948,NA,2038,45,72058.7734375,4928,2,1,106078.0703125,15,1,12,10,NA,0,0,0,0,2,24,0,1,1,0
"3599",0,0,1,9,6,10,1955,34,2080,38,4830,7113,4,0,16183.7197265625,2,3,7,NA,NA,0,0,NA,0,2,34,0,1,1,0
"3601",0,1,0,12,10,8,1961,13,0,32,0,12146,3,NA,72448.390625,2,4,11,NA,NA,16100,0,NA,0,2,13,0,0,NA,1
"3627",1,0,1,17,11,10,1955,29,2174,38,64878.171875,4967,1,1,93848.5078125,11,2,NA,NA,NA,NA,NA,NA,0,1,29,0,1,1,0
"3630",1,0,1,15,1,12,1959,36,1680,35,33808.390625,6524,0,0,53128.390625,8,2,NA,16,NA,NA,NA,0,0,4,36,0,1,1,0
"3672",0,0,1,12,9,9,1933,NA,516,60,12044.41015625,5161,0,1,76473.390625,17,2,NA,NA,NA,NA,NA,NA,0,2,40,0,1,NA,1
"3676",1,0,1,17,6,11,1934,NA,1500,59,160996.78125,4263,0,1,209295.171875,27,1,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"3680",1,0,1,12,6,11,1956,31,3136,38,112695.171875,16016,1,1,112695.171875,21,2,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"3687",1,0,1,11,11,12,1957,46,NA,37,NA,4150,0,NA,34608.55859375,NA,NA,NA,NA,NA,NA,NA,NA,0,4,46,0,1,0,0
"3690",0,0,1,16,1,9,1952,42,1960,42,25114.390625,6311,1,NA,46432.3984375,NA,3,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"3696",0,0,1,12,8,11,1967,4,1706,26,40250,4818,3,1,132820.171875,2,2,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"3710",0,0,1,16,6,10,1948,NA,1960,45,48298.390625,3934,0,1,263965.9375,8,3,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,1
"3714",0,0,1,12,6,7,1960,22,1915,33,53128.390625,2632,0,0,57942.2890625,6,3,11,12,0,0,0,0,0,2,22,0,1,1,0
"3726",0,0,1,16,5,11,1961,29,1733,32,32198.390625,4806,0,0,32198.390625,11,3,14,16,164218.390625,127188.390625,0,0,0,1,29,0,1,1,0
"3762",0,0,1,15,9,12,1940,NA,0,53,25758.390625,5427,0,NA,40845.69921875,18,2,NA,NA,NA,NA,NA,NA,0,4,4,0,1,NA,1
"3772",0,0,1,17,1,10,1946,NA,2976,48,103038.390625,4455,2,NA,177603.9375,23,2,NA,NA,NA,NA,NA,NA,0,3,10,0,1,NA,1
"3780",1,0,1,13,6,10,1935,NA,1750,59,40250,2628,0,1,71273.09375,29,2,NA,NA,NA,NA,NA,NA,0,2,24,0,1,1,0
"3781",0,0,1,10,7,9,1956,26,1803,38,6438.39013671875,12325,1,0,14037.58984375,20,4,NA,NA,NA,NA,NA,NA,0,2,26,0,1,1,0
"3809",0,0,1,16,1,13,1951,46,400,43,25758.390625,11892,1,NA,140343.703125,NA,4,NA,NA,NA,NA,NA,NA,0,6,NA,0,1,NA,1
"3814",0,0,1,12,8,7,1953,4,1984,40,33256.16015625,5433,3,1,64971.55078125,7,3,NA,NA,NA,NA,NA,NA,0,4,36,0,1,NA,1
"3818",1,0,1,12,6,10,1958,36,2184,35,91768.390625,5580,0,0,91768.390625,8,1,12,12,77600.390625,0,0,0,0,6,NA,0,1,1,0
"3830",1,0,0,14,2,10,1936,NA,1640,58,87115.4921875,2601,0,1,126631.328125,27,3,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
"3872",0,0,1,13,8,9,1962,26,0,31,0,6991,2,1,33249.71875,4,2,NA,NA,NA,NA,NA,NA,0,2,26,0,1,NA,1
"3882",1,1,0,14,8,3,1968,17,2730,26,30588.390625,15266,1,1,44619.5390625,4,1,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"3886",0,0,1,17,1,11,1947,NA,1581,47,41209.55859375,4747,0,1,79007.53125,9,3,NA,NA,NA,NA,NA,NA,0,2,14,0,1,NA,1
"3931",1,0,1,12,5,13,1968,31,1213,26,24148.390625,11846,0,1,121709.5625,3,3,12,17,0,31395,0,0,0,1,31,0,0,1,0
"3951",1,0,1,16,3,13,1946,NA,3856,48,77278.390625,4496,4,1,217643.015625,21,2,NA,NA,NA,NA,NA,NA,0,2,14,0,1,1,0
"3958",0,0,1,13,8,12,1948,NA,0,45,0,6616,0,1,132258.28125,4,1,NA,NA,NA,NA,NA,NA,0,1,20,0,0,NA,1
"3966",1,0,1,15,6,13,1947,NA,2064,47,54738.390625,10588,0,0,56184.171875,29,3,17,NA,NA,14488.3896484375,0,NA,0,4,4,0,1,1,0
"3972",1,0,1,11,11,9,1961,37,2350,32,109476.78125,6854,2,1,109476.78125,9,2,NA,NA,NA,NA,NA,NA,0,1,37,0,1,1,0
"3978",1,0,1,17,10,11,1961,46,1744,32,25758.390625,2989,0,1,161146.515625,14,1,NA,NA,NA,NA,NA,NA,0,4,46,0,1,1,0
"3980",1,0,1,10,7,10,1937,NA,0,56,0,5873,0,1,75054.9765625,29,3,NA,NA,NA,NA,NA,NA,0,2,12,0,0,1,0
"3983",1,0,1,12,2,12,1962,31,0,32,0,6231,0,NA,33066.1796875,NA,NA,NA,NA,NA,NA,NA,NA,0,1,31,NA,NA,NA,1
"4027",1,0,1,14,7,12,1965,43,2000,28,74056.78125,6662,0,1,122604.71875,9,1,NA,NA,NA,NA,NA,NA,0,4,43,0,1,1,0
"4044",0,0,1,16,4,10,1963,22,680,31,9660,4279,1,1,98156.8671875,3,3,NA,NA,NA,NA,NA,NA,0,2,22,0,0,NA,1
"4071",1,0,1,12,8,10,1957,42,3499,36,22540,6055,0,0,36662.921875,12,3,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"4080",1,0,1,16,9,12,1955,13,3000,38,96598.390625,4170,3,1,99816.78125,12,2,NA,NA,NA,NA,NA,NA,0,2,13,0,1,1,0
"4081",1,0,1,16,6,10,1946,NA,NA,48,NA,5579,0,NA,248582.390625,NA,NA,NA,NA,NA,NA,NA,NA,0,3,42,0,1,NA,0
"4082",0,0,1,16,10,12,1953,34,2220,39,27368.390625,6955,0,1,57956.78125,21,2,16,17,0,0,0,0,0,6,13,0,1,NA,1
"4112",0,0,1,12,1,8,1963,37,1300,31,6438.39013671875,12358,0,1,56346.78125,5,3,NA,NA,NA,NA,NA,NA,0,1,37,0,1,NA,1
"4116",1,0,1,13,2,8,1935,NA,1840,59,35418.390625,11962,0,1,154506.875,31,1,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"4127",0,0,1,12,2,7,1966,4,2040,28,25280.220703125,7185,2,NA,55776.83984375,4,3,8,NA,NA,0,0,NA,0,3,35,0,1,NA,1
"4128",1,0,1,14,5,11,1952,34,2592,42,104648.390625,5384,0,1,150330.53125,14,2,NA,12,1608.39001464844,NA,NA,0,0,4,4,0,1,1,0
"4131",0,0,1,12,5,9,1950,NA,2500,44,85328.390625,6831,1,0,98530.390625,17,2,NA,NA,NA,NA,NA,NA,0,1,31,0,1,1,0
"4140",1,0,1,12,1,11,1958,20,2093,36,20928.390625,4831,4,1,29459.779296875,11,2,NA,NA,NA,NA,NA,NA,0,1,28,0,1,1,0
"4151",0,1,0,12,7,7,1935,NA,243,58,9660,12423,0,NA,40129.25,40,4,NA,NA,NA,NA,NA,NA,0,3,23,0,1,NA,1
"4157",1,0,1,17,9,8,1948,NA,3360,45,99818.390625,2603,2,1,153315.46875,15,2,NA,NA,NA,NA,NA,NA,0,3,42,0,1,1,0
"4183",1,0,1,12,9,11,1958,4,2570,35,56428.890625,10572,1,1,59798.62109375,18,1,NA,NA,NA,NA,NA,NA,0,4,4,0,0,1,0
